#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
12	11	1	846	132	0.916666666666667	0.0669191919191919	0.0669191919191919	0.093939393939394	0.134343434343434
12	12	2	853	123	0.888888888888889	0.0717171717171717	0.0679292929292929	0.0874458874458874	0.126262626262626
12	0	1	854	135	0	0	0	0	0.137373737373737
12	14	0	857	119	1	0.10479797979798	0.10479797979798	0.134848484848485	0.12020202020202
13	21	2	905	137	0.894736842105263	0.137323943661972	0.137323943661972	0.166666666666667	0.130516431924883
13	8	3	917	137	0.722222222222222	0.0516431924882629	0.0492957746478873	0.0652582159624413	0.131455399061033
13	7	0	911	147	1	0.0422535211267606	0.0422535211267606	0.0553990610328638	0.138028169014085
13	19	4	906	136	0.842105263157895	0.126056338028169	0.121361502347418	0.153521126760563	0.131455399061033
13	13	1	908	143	0.928571428571429	0.0896713615023474	0.0896713615023474	0.117370892018779	0.135211267605634
13	11	9	913	132	0.578947368421053	0.0727699530516432	0.0727699530516432	0.0985915492957747	0.132394366197183
13	35	8	894	128	0.854838709677419	0.211267605633803	0.205399061032864	0.25962441314554	0.127699530516432
13	8	4	896	157	0.75	0.0492957746478873	0.0469483568075117	0.0657276995305164	0.151173708920188
13	27	7	912	119	0.767857142857143	0.172535211267606	0.17018779342723	0.210798122065728	0.11830985915493
13	5	1	908	151	0.875	0.0223004694835681	0.0215962441314554	0.0300469483568075	0.142723004694836
14	17	4	974	160	0.8125	0.0930735930735931	0.0930735930735931	0.116017316017316	0.141991341991342
14	6	1	988	160	0.857142857142857	0.0411255411255411	0.0411255411255411	0.0519480519480519	0.139393939393939
14	23	6	985	141	0.770833333333333	0.136363636363636	0.134199134199134	0.165367965367965	0.127272727272727
14	21	2	994	138	0.894736842105263	0.123376623376623	0.123376623376623	0.155411255411255	0.121212121212121
14	17	0	999	139	1	0.106493506493507	0.106493506493507	0.131601731601732	0.12034632034632
14	5	1	1001	148	0.833333333333333	0.0346320346320346	0.0346320346320346	0.0432900432900433	0.129004329004329
14	14	2	988	151	0.897435897435898	0.0746753246753247	0.0703463203463203	0.0930735930735931	0.132467532467532
14	24	0	989	142	1	0.12987012987013	0.12987012987013	0.167532467532468	0.122943722943723
14	9	2	985	159	0.818181818181818	0.053030303030303	0.053030303030303	0.0701298701298701	0.139393939393939
14	20	0	993	142	1	0.126623376623377	0.126623376623377	0.160606060606061	0.122943722943723
15	19	4	1036	171	0.857142857142857	0.101016260162602	0.0979674796747967	0.133739837398374	0.142276422764228
15	13	1	1052	164	0.928571428571429	0.0609756097560976	0.0609756097560976	0.0869918699186992	0.134146341463415
15	35	3	1055	137	0.928571428571429	0.225609756097561	0.223577235772358	0.277235772357724	0.113821138211382
