#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
79	706	305	5313	216	0.758385093167702	0.786544342507645	0.616065967671472	0.712245819929306	0.0796636085626911
79	677	292	5328	243	0.746071133167908	0.747815640017475	0.58987003058104	0.682224770642203	0.0818042813455657
79	699	319	5308	214	0.74095701540957	0.776758409785933	0.606121668851027	0.700899228192807	0.0814984709480122
79	715	312	5297	216	0.744902912621359	0.779849279161206	0.612800349497597	0.705324377457406	0.0807339449541284
79	709	313	5302	216	0.744782913165266	0.785392092616863	0.600698995194408	0.700583157922608	0.0808868501529052
79	705	295	5327	213	0.747035256410256	0.782110091743119	0.617354740061162	0.710770715013834	0.0776758409785933
79	684	297	5325	234	0.747078189300411	0.763144386194845	0.598197903014417	0.692429372360565	0.0811926605504587
79	703	320	5298	219	0.734967320261438	0.769986893840105	0.597280471821756	0.692611402359109	0.0824159021406728
79	692	320	5301	227	0.735158150851582	0.76605504587156	0.593195718654434	0.689225644386195	0.0836391437308869
80	719	328	5357	226	0.734808612440191	0.771978021978022	0.593923723335488	0.693056453350572	0.0835595776772247
80	704	333	5355	238	0.720264164059784	0.756706528765352	0.576718379659556	0.674752208575739	0.0861236802413273
80	704	307	5383	236	0.750171703296703	0.762820512820513	0.598464770523594	0.695113056877764	0.0819004524886878
80	712	337	5359	222	0.723277243589743	0.774165050635639	0.588682396035337	0.688633915104505	0.0843137254901961
80	708	317	5373	232	0.743954248366013	0.760100193923724	0.592684766214178	0.68691912662501	0.0828054298642534
80	711	310	5391	218	0.745483613109512	0.773297780650722	0.608667313079077	0.700387847446672	0.0796380090497738
80	710	312	5391	217	0.737875101378751	0.773674854557208	0.601427494074553	0.694070961718022	0.079788838612368
80	713	307	5385	225	0.755032206119163	0.773486317603965	0.606862745098039	0.701523476523477	0.0802413273001508
80	694	311	5385	240	0.743646864686469	0.756571859513036	0.592469295410472	0.684152775329247	0.0831070889894419
80	701	325	5371	233	0.736568386568386	0.753689937513467	0.584308338720103	0.677709545356605	0.0841628959276018
81	719	328	5414	244	0.733053557154277	0.753089378928305	0.586832853946948	0.681282624906786	0.0853094705443699
81	731	347	5408	219	0.730303543218235	0.784036433365292	0.599451368914456	0.697209551571968	0.0844146159582401
81	722	355	5402	226	0.722867298578199	0.772105038883562	0.589187173750932	0.687067220624268	0.0866517524235645
81	698	306	5467	234	0.743895582329317	0.761292212634494	0.598151699158411	0.690687475586805	0.0805369127516778
81	707	317	5449	232	0.744819277108434	0.761089805049536	0.595541706615532	0.689206840884694	0.0818791946308725
81	716	323	5432	234	0.743953858392999	0.766139341642698	0.593698732289336	0.691005291005292	0.0830723340790455
81	710	331	5418	246	0.733104395604396	0.755385107062959	0.584409289442846	0.679028515605697	0.086055182699478
81	728	295	5453	229	0.76468253968254	0.773521891978268	0.619686800894855	0.709967685806613	0.0781506338553318
81	713	319	5428	245	0.740207833733014	0.755512943432406	0.591157984446575	0.684769716984483	0.0841163310961969
