#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
12	277	233	6038	757	0.547522522522523	0.267013787034321	0.215952869854307	0.275675499494802	0.135523613963039
12	322	262	6014	707	0.572727272727273	0.304854796127897	0.246460350053779	0.306619732081745	0.13264887063655
12	271	264	6015	755	0.521143473570658	0.257744206512174	0.209369805417033	0.266778077045018	0.139493497604381
12	288	201	6076	740	0.615130023640662	0.271770802776963	0.224097975946025	0.286182001890421	0.128815879534565
12	298	232	6034	741	0.586247086247086	0.278004302336951	0.224430429255891	0.282880876823382	0.133196440793977
12	229	225	6038	813	0.495438596491228	0.226821159675369	0.190324630879046	0.237557445976337	0.142094455852156
13	274	306	5897	753	0.486686896981015	0.262660541394981	0.20386616610683	0.262268655733386	0.146473029045643
13	298	252	5949	731	0.55510752688172	0.288198972535072	0.238544754001186	0.296008693934005	0.135961272475795
13	332	245	5961	692	0.576660787771899	0.327514325232168	0.270820983995258	0.3295023441289	0.129598893499308
13	317	291	5920	702	0.534505606523955	0.311316933412369	0.242459494171112	0.30887894954285	0.137344398340249
13	270	254	5951	755	0.508450704225352	0.258669235328986	0.204213594151353	0.258519396693671	0.139557399723375
13	284	190	6023	733	0.611358024691358	0.275908911282355	0.234005137324639	0.286585924448995	0.127662517289073
13	294	240	5960	736	0.568350168350168	0.275044457617072	0.23066587630903	0.288374108602325	0.134993084370678
13	298	267	5947	718	0.526333333333333	0.284034775736021	0.224422050978068	0.282876183291122	0.136237897648686
13	311	232	5978	709	0.559413580246913	0.299713495356649	0.252672396759534	0.313688006322862	0.13015214384509
13	278	182	6020	750	0.634020618556701	0.280695514720411	0.237645722189291	0.299851807943095	0.128907330567082
14	316	312	5811	701	0.498590130916415	0.308813525410164	0.24031112444978	0.302506002400961	0.14187675070028
14	307	246	5878	709	0.581023102310231	0.306922769107643	0.250640256102441	0.310289115646259	0.13375350140056
14	303	250	5892	695	0.553587962962963	0.288855542216887	0.229016606642657	0.286809723889556	0.132352941176471
14	272	246	5882	740	0.526495726495727	0.258813525410164	0.211464585834334	0.262054821928772	0.138095238095238
14	312	233	5907	688	0.587528735632184	0.307983193277311	0.248004201680672	0.307623049219688	0.128991596638655
14	301	233	5891	715	0.554581901489118	0.289890956382553	0.244777911164466	0.294885226818	0.132773109243697
14	317	205	5923	695	0.6205	0.307713085234094	0.266386554621849	0.325415166066427	0.126050420168067
14	298	239	5895	708	0.565328874024526	0.299654861944778	0.245408163265306	0.304074963318661	0.132633053221289
14	376	297	5831	636	0.565137614678899	0.367832132853141	0.283923569427771	0.352508276037688	0.130672268907563
14	271	228	5895	746	0.551660939289805	0.272098839535814	0.226635654261705	0.280340469521142	0.136414565826331
15	299	191	5873	702	0.63164861612515	0.293458699828127	0.24569305429178	0.304916927846864	0.126397735314933
15	277	259	5804	725	0.511101499423299	0.269259933272672	0.217903481279277	0.269004420915249	0.13927813163482
15	293	237	5820	715	0.561036789297659	0.287069052674148	0.238732180770397	0.296650153338052	0.134748761500354
15	323	287	5784	671	0.507758620689655	0.317910221413406	0.264937822262663	0.321806018939777	0.135598018400566
15	334	235	5833	663	0.605555555555556	0.341815792134263	0.288241836012537	0.347598827216662	0.127105449398443
15	301	256	5804	704	0.526479750778816	0.289000101102012	0.240294206854717	0.298815421426887	0.13588110403397
15	330	230	5818	687	0.618006430868167	0.334617328884845	0.28015873015873	0.343900791353021	0.129794762915782
