#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
14	207	88	6035	810	0.740819209039548	0.220713285314126	0.210594237695078	0.26124449779912	0.125770308123249
14	215	102	6027	796	0.670850767085077	0.204521808723489	0.187995198079232	0.240549553154596	0.125770308123249
14	225	140	5995	780	0.61231884057971	0.213975590236094	0.189780912364946	0.242290249433107	0.128851540616246
14	275	128	6006	731	0.685756501182033	0.280432172869148	0.253401360544218	0.312394957983194	0.1203081232493
14	253	188	5938	761	0.561825980392157	0.249989995998399	0.210424169667867	0.263857209550487	0.132913165266106
14	210	101	6024	805	0.665512265512266	0.217562024809924	0.199984993997599	0.244797919167667	0.126890756302521
14	222	193	5930	795	0.548064918851436	0.220133053221288	0.187625050020008	0.24124149659864	0.138375350140056
14	233	76	6040	791	0.806128550074738	0.242617046818727	0.22405962384954	0.27733426704015	0.121428571428571
14	265	118	6011	746	0.709615384615385	0.251335534213685	0.220908363345338	0.274664865946379	0.121008403361345
15	241	149	5919	756	0.628326996197718	0.246608027499747	0.212743908603781	0.270163111245914	0.128096249115357
15	251	134	5924	756	0.66254752851711	0.242149428773633	0.214123951066626	0.273100124692482	0.125973106864827
15	274	123	5952	716	0.722715572715573	0.276529167930442	0.244894348397533	0.307087251036296	0.118754423213022
15	244	137	5922	762	0.641025641025641	0.24437872813669	0.21992720655141	0.277983351868703	0.127246992215145
15	229	125	5948	763	0.678111587982833	0.230613689212415	0.207329895864928	0.257323155730799	0.125690021231423
15	265	189	5874	737	0.617401129943503	0.28374279648165	0.23823678091194	0.302600006740135	0.1310686482661
15	239	109	5972	745	0.711033950617284	0.244727530077848	0.213694267515923	0.262597310686483	0.120877565463553
15	282	101	5968	714	0.767333333333333	0.288666464462643	0.26085330098069	0.319608735213831	0.115357395612173
15	234	126	5946	759	0.647462277091907	0.238929329693661	0.208674552623597	0.259572675496243	0.125265392781316
15	265	215	5860	725	0.585992217898833	0.258163987463351	0.214745728439996	0.268400566171267	0.133050247699929
16	254	83	5897	741	0.783333333333333	0.250256016385049	0.231904761904762	0.2889435057177	0.118136200716846
16	258	102	5879	736	0.756854256854257	0.267603686635945	0.233625192012289	0.291616316777608	0.120143369175627
16	223	153	5829	770	0.612017167381974	0.22810547875064	0.198714797747056	0.246035159583547	0.132329749103943
16	260	178	5808	729	0.612865497076023	0.272908346134152	0.238177163338454	0.2963116572794	0.130035842293907
16	255	185	5802	733	0.582696759259259	0.250153609831029	0.21610343061956	0.275189219382768	0.131612903225806
16	284	86	5884	721	0.782204515272244	0.289646697388633	0.267747055811572	0.324345451442226	0.115698924731183
16	215	162	5813	785	0.596969696969697	0.237296466973886	0.199180747567844	0.25131592421915	0.135770609318996
16	265	126	5860	724	0.701008064516129	0.265366103430619	0.232283666154634	0.290646868066223	0.121863799283154
16	229	115	5874	757	0.689903181189488	0.242365591397849	0.212293906810036	0.269718381976447	0.125017921146953
16	254	126	5862	733	0.685034013605442	0.254807987711214	0.227603686635945	0.281903055128862	0.123154121863799
17	235	113	5796	741	0.675686274509804	0.236316007884635	0.222118477020438	0.274058512293807	0.12403776325345
17	263	188	5728	706	0.588828502415459	0.263476501711796	0.225531694159145	0.282693571255663	0.129847494553377
17	239	76	5834	736	0.759379509379509	0.244957983193277	0.230397344122834	0.282252654148079	0.117937545388526
17	273	66	5827	719	0.825	0.283701628799668	0.268886813984853	0.33038524051596	0.114015976761075
17	200	77	5834	774	0.758413461538462	0.204575163398693	0.190377632534495	0.243339558045441	0.123602033405955
17	242	149	5767	727	0.658461538461538	0.246156240273887	0.21630874572051	0.275763391776464	0.12723311546841
17	232	104	5808	741	0.702731092436975	0.245087664695508	0.222647577549538	0.276778365667255	0.122730573710966
17	298	108	5809	670	0.768849206349206	0.32037555763046	0.283048034028426	0.343306705398209	0.112999273783588
17	269	122	5797	697	0.726095617529881	0.275381263616558	0.245134350036311	0.304144620811288	0.118954248366013
17	263	203	5705	714	0.57513572204126	0.267159456375143	0.232233634194419	0.293851367707577	0.133188090050835
18	251	116	5726	717	0.700066137566138	0.254976924690581	0.229043423536815	0.289102160688064	0.122320117474302
18	284	176	5679	671	0.635401459854015	0.299155653450808	0.259251101321586	0.314565415005944	0.124375917767988
18	260	132	5719	699	0.668192488262911	0.269493392070485	0.241215649255297	0.30551185231802	0.122026431718062
18	283	165	5678	684	0.670864197530864	0.2995122718691	0.259130480385987	0.318809873435425	0.124669603524229
18	280	133	5719	678	0.671272727272727	0.293691000629327	0.25907279211244	0.31968219005664	0.119089574155653
